de_name,dd_name,dd_l0,dd_l1,dd_l2,dd_l3,domain_path,dqr_published_indicator,dqr_target,dq_name,dq_qr_rule,dq_dimension,dq_target
primary operation country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___primary operation country code [organisation],true,0.98,GPB_714101_CMP001_fe9639d6-16dc-4be5-a41e-489375646076,Must not be blank,Completeness,0.95
primary operation country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___primary operation country code [organisation],true,0.98,GPB_540662_CMP001_fe9639d6-16dc-4be5-a41e-489375646076,Must not be blank,Completeness,0.95
primary operation country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___primary operation country code [organisation],true,0.98,GPB_243585_CMP001_fe9639d6-16dc-4be5-a41e-489375646076,Must not be blank,Completeness,0.95
primary operation country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___primary operation country code [organisation],true,0.98,GPB_243556_CMP001_fe9639d6-16dc-4be5-a41e-489375646076,Must not be blank,Completeness,0.95
primary operation country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___primary operation country code [organisation],true,0.98,GPB_243052_CMP001_fe9639d6-16dc-4be5-a41e-489375646076,Must not be blank,Completeness,0.95
primary operation country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___primary operation country code [organisation],true,0.98,GPB_243053_CMP001_fe9639d6-16dc-4be5-a41e-489375646076,Must not be blank,Completeness,0.95
principal amount [financial instrument],Contract Data,Contract Data,,,,Contract Data____principal amount [financial instrument],true,0.985,GPB_237746_CMP001_40fed6b7-7b03-4c38-9015-378ebd334540,Must not be blank,Completeness,0.95
principal amount [financial instrument],Contract Data,Contract Data,,,,Contract Data____principal amount [financial instrument],true,0.985,GPB_237734_CMP001_40fed6b7-7b03-4c38-9015-378ebd334540,Must not be blank,Completeness,0.95
principal amount [financial instrument],Contract Data,Contract Data,,,,Contract Data____principal amount [financial instrument],true,0.985,GPB_1218024_CMP001_40fed6b7-7b03-4c38-9015-378ebd334540,Must not be blank,Completeness,0.95
GRCA movement amount [GRCA movement],Accounting Entry Data,Event Data,Financial Data,Accounting Entry Data,,Event Data_Financial Data_Accounting Entry Data__GRCA movement amount [GRCA movement],true,0.975,GPB_1218024_CMP001_ff57b118-e422-4718-b618-f192a95145a9,Must not be blank,Completeness,0.95
coupon rate [fixed income financial security],Financial Security Data,Product Data,Financial Security Data,,,Product Data_Financial Security Data___coupon rate [fixed income financial security],true,0.98,GPB_1218024_CMP001_ff8b3ed4-8ec0-49df-92cc-864ccea15e6c,Must not be blank,Completeness,0.95
final amount currency code [electronic funds transfer],Payment Data,Event Data,Financial Data,Payment Data,,Event Data_Financial Data_Payment Data__final amount currency code [electronic funds transfer],true,1.0,GPB_1218024_CMP001_ffc51d2d-1312-49f9-b998-0dfd39851254,Must not be blank,Completeness,0.95
formation country code [organisation formation identity],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___formation country code [organisation formation identity],true,0.99,GPB_540662_CMP001_fffd1577-3e00-41b7-b95e-3042d46bfdbb,Must not be blank,Completeness,0.95
formation country code [organisation formation identity],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___formation country code [organisation formation identity],true,0.99,GPB_243585_CMP001_fffd1577-3e00-41b7-b95e-3042d46bfdbb,Must not be blank,Completeness,0.95
formation country code [organisation formation identity],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___formation country code [organisation formation identity],true,0.99,GPB_243556_CMP001_fffd1577-3e00-41b7-b95e-3042d46bfdbb,Must not be blank,Completeness,0.95
formation country code [organisation formation identity],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___formation country code [organisation formation identity],true,0.99,GPB_714101_CMP001_fffd1577-3e00-41b7-b95e-3042d46bfdbb,Must not be blank,Completeness,0.95
formation country code [organisation formation identity],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___formation country code [organisation formation identity],true,0.99,GPB_243584_CMP001_fffd1577-3e00-41b7-b95e-3042d46bfdbb,Must not be blank,Completeness,0.95
formation country code [organisation formation identity],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___formation country code [organisation formation identity],true,0.99,GPB_243052_CMP001_fffd1577-3e00-41b7-b95e-3042d46bfdbb,Must not be blank,Completeness,0.95
formation country code [organisation formation identity],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___formation country code [organisation formation identity],true,0.99,GPB_243053_CMP001_fffd1577-3e00-41b7-b95e-3042d46bfdbb,Must not be blank,Completeness,0.95
